sales_order_id,order_date,customer_id,sales_channel,order_status,payment_method,subtotal,discount_total,tax_total,order_total,created_date
RP-002909,2025-08-23,7230,Raven Prime,Closed,Coin,20.81,1.84,1.3,22.11,2025-08-23
RP-002910,2025-08-18,8664,Raven Prime,Shipped,Coin,58.79,5.3,5.4,64.18,2025-08-18
RP-002911,2025-09-30,7589,Raven Prime,Closed,Coin,171.26,13.12,15.12,186.38,2025-09-30
RP-002912,2025-09-23,9011,Raven Prime,Shipped,Coin,132.83,3.38,9.8,142.63,2025-09-23
RP-002913,2025-09-11,8654,Raven Prime,Closed,Coin,74.3,4.09,5.07,79.37,2025-09-11
RP-002914,2025-08-03,7571,Raven Prime,Closed,Coin,169.01,6.66,16.22,185.23,2025-08-03
RP-002915,2025-07-06,7869,Raven Prime,Closed,Coin,132.7,3.1,11.62,144.32,2025-07-06
RP-002916,2025-09-17,8782,Raven Prime,Closed,Coin,50.75,3.55,3.17,53.92,2025-09-17
RP-002917,2025-08-16,9268,Raven Prime,Shipped,Coin,70.99,6.21,4.44,75.43,2025-08-16
RP-002918,2025-08-10,8376,Raven Prime,Closed,Coin,154.31,5.27,12.11,166.42,2025-08-10
RP-002919,2025-09-12,9917,Raven Prime,Closed,Coin,47.68,2.3,3.69,51.37,2025-09-12
RP-002920,2025-08-06,7929,Raven Prime,Closed,Coin,110.62,1.18,9.96,120.58,2025-08-06
RP-002921,2025-09-20,8727,Raven Prime,Closed,Coin,27.61,1.66,1.81,29.42,2025-09-20
RP-002922,2025-07-15,10542,Raven Prime,Closed,Coin,212.37,16.57,17.9,230.27,2025-07-15
RP-002923,2025-07-09,9571,Raven Prime,Shipped,Coin,99.31,3.56,9.07,108.39,2025-07-09
RP-002924,2025-07-11,8584,Raven Prime,Shipped,Coin,50.07,2.85,3.45,53.52,2025-07-11
RP-002925,2025-09-10,9192,Raven Prime,Shipped,Coin,14.44,0.69,0.9,15.35,2025-09-10
RP-002926,2025-08-10,7205,Raven Prime,Closed,Coin,85.63,7.23,6.06,91.69,2025-08-10
RP-002927,2025-08-24,9106,Raven Prime,Closed,Coin,102.38,2.94,8.16,110.54,2025-08-24
RP-002928,2025-07-31,7580,Raven Prime,Shipped,Coin,57.0,5.36,3.56,60.56,2025-07-31
RP-002929,2025-08-18,7054,Raven Prime,Closed,Coin,49.17,3.37,3.07,52.24,2025-08-18
RP-002930,2025-09-01,8623,Raven Prime,Shipped,Coin,12.3,0.71,0.77,13.07,2025-09-01
RP-002931,2025-09-07,9374,Raven Prime,Open,Coin,39.86,1.36,3.29,43.15,2025-09-07
RP-002932,2025-07-03,9961,Raven Prime,Closed,Coin,32.95,2.22,2.06,35.01,2025-07-03
RP-002933,2025-08-15,9040,Raven Prime,Closed,Coin,115.92,6.11,8.96,124.89,2025-08-15
RP-002934,2025-08-24,8512,Raven Prime,Shipped,Coin,167.15,6.49,15.13,182.28,2025-08-24
RP-002935,2025-07-07,9521,Raven Prime,Closed,Coin,106.69,5.77,7.88,114.57,2025-07-07
RP-002936,2025-07-18,7990,Raven Prime,Shipped,Coin,41.42,3.62,2.59,44.01,2025-07-18
RP-002937,2025-09-09,10489,Raven Prime,Closed,Coin,98.57,5.74,6.86,105.43,2025-09-09
RP-002938,2025-08-22,8717,Raven Prime,Shipped,Coin,79.68,3.35,6.26,85.95,2025-08-22
RP-002939,2025-09-23,7021,Raven Prime,Shipped,Coin,50.98,3.16,3.19,54.16,2025-09-23
RP-002940,2025-09-26,7482,Raven Prime,Closed,Coin,22.2,0.64,1.61,23.81,2025-09-26
RP-002941,2025-08-31,9155,Raven Prime,Shipped,Coin,50.9,2.86,3.18,54.08,2025-08-31
RP-002942,2025-08-13,10329,Raven Prime,Shipped,Coin,53.07,1.37,3.32,56.39,2025-08-13
RP-002943,2025-07-02,7789,Raven Prime,Closed,Coin,97.57,4.71,8.05,105.62,2025-07-02
RP-002944,2025-09-17,9333,Raven Prime,Shipped,Coin,37.93,2.68,2.37,40.3,2025-09-17
RP-002945,2025-09-03,9265,Raven Prime,Closed,Coin,59.45,4.07,4.66,64.11,2025-09-03
RP-002946,2025-08-05,10554,Raven Prime,Closed,Coin,74.67,5.11,5.2,79.87,2025-08-05
RP-002947,2025-07-12,7139,Raven Prime,Shipped,Coin,61.02,4.91,4.34,65.36,2025-07-12
RP-002948,2025-08-08,9113,Raven Prime,Closed,Coin,149.44,7.99,12.09,161.53,2025-08-08
RP-002949,2025-09-13,8341,Raven Prime,Shipped,Coin,46.84,1.3,2.93,49.77,2025-09-13
RP-002950,2025-09-09,7592,Raven Prime,Open,Coin,85.1,6.13,6.67,91.77,2025-09-09
RP-002951,2025-09-04,9444,Raven Prime,Closed,Coin,41.68,3.76,3.3,44.97,2025-09-04
RP-002952,2025-07-07,10236,Raven Prime,Closed,Coin,61.28,3.81,3.83,65.11,2025-07-07
RP-002953,2025-07-25,9437,Raven Prime,Closed,Coin,31.49,2.24,1.97,33.46,2025-07-25
RP-002954,2025-07-30,9718,Raven Prime,Shipped,Coin,81.56,4.95,5.42,86.97,2025-07-30
RP-002955,2025-08-25,9473,Raven Prime,Closed,Coin,66.09,4.72,5.25,71.34,2025-08-25
RP-002956,2025-07-15,9773,Raven Prime,Closed,Coin,19.99,0.79,1.25,21.24,2025-07-15
RP-002957,2025-07-10,7126,Raven Prime,Closed,Coin,45.84,2.66,2.86,48.7,2025-07-10
RP-002958,2025-09-08,7751,Raven Prime,Shipped,Coin,14.98,1.42,0.94,15.92,2025-09-08
RP-002959,2025-07-19,8106,Raven Prime,Shipped,Coin,10.11,0.47,0.63,10.74,2025-07-19
RP-002960,2025-09-13,7150,Raven Prime,Shipped,Coin,89.89,2.36,7.22,97.11,2025-09-13
RP-002961,2025-07-31,8656,Raven Prime,Shipped,Coin,20.87,1.01,1.3,22.18,2025-07-31
RP-002962,2025-07-19,9243,Raven Prime,Shipped,Coin,34.23,1.1,3.2,37.43,2025-07-19
RP-002963,2025-08-04,10398,Raven Prime,Shipped,Coin,42.25,2.84,3.23,45.48,2025-08-04
RP-002964,2025-09-30,7102,Raven Prime,Closed,Coin,102.64,7.87,8.29,110.93,2025-09-30
RP-002965,2025-08-25,7821,Raven Prime,Closed,Coin,43.14,2.27,2.7,45.84,2025-08-25
RP-002966,2025-09-06,9228,Raven Prime,Shipped,Coin,100.6,3.3,7.74,108.35,2025-09-06
RP-002967,2025-07-25,8570,Raven Prime,Shipped,Coin,93.29,4.41,7.87,101.16,2025-07-25
RP-002968,2025-08-23,8697,Raven Prime,Open,Coin,103.56,7.03,6.88,110.43,2025-08-23
RP-002969,2025-07-21,8864,Raven Prime,Closed,Coin,172.22,4.73,15.32,187.55,2025-07-21
RP-002970,2025-07-05,7989,Raven Prime,Shipped,Coin,126.91,7.18,9.28,136.2,2025-07-05
RP-002971,2025-09-18,7522,Raven Prime,Shipped,Coin,36.71,0.93,3.27,39.99,2025-09-18
RP-002972,2025-08-30,8614,Raven Prime,Closed,Coin,58.65,3.13,4.39,63.04,2025-08-30
RP-002973,2025-09-10,7581,Raven Prime,Closed,Coin,87.7,5.38,6.05,93.75,2025-09-10
RP-002974,2025-09-16,10087,Raven Prime,Open,Coin,15.26,0.3,1.26,16.52,2025-09-16
RP-002975,2025-09-14,9299,Raven Prime,Closed,Coin,135.56,6.55,9.72,145.27,2025-09-14
RP-002976,2025-09-24,9199,Raven Prime,Shipped,Coin,93.89,8.62,9.09,102.97,2025-09-24
RP-002977,2025-07-17,7847,Raven Prime,Shipped,Coin,114.27,6.8,10.03,124.3,2025-07-17
RP-002978,2025-09-27,8830,Raven Prime,Shipped,Coin,107.21,6.74,9.33,116.54,2025-09-27
RP-002979,2025-09-18,7789,Raven Prime,Closed,Coin,83.88,2.55,5.58,89.46,2025-09-18
RP-002980,2025-07-07,8229,Raven Prime,Open,Coin,104.38,7.65,6.52,110.91,2025-07-07
RP-002981,2025-08-06,8223,Raven Prime,Open,Coin,128.62,7.25,9.54,138.16,2025-08-06
RP-002982,2025-08-14,7446,Raven Prime,Closed,Coin,58.75,3.54,4.74,63.49,2025-08-14
RP-002983,2025-07-21,9602,Raven Prime,Closed,Coin,101.17,3.36,9.58,110.75,2025-07-21
RP-002984,2025-07-06,9298,Raven Prime,Closed,Coin,40.75,1.19,2.55,43.3,2025-07-06
RP-002985,2025-07-26,7299,Raven Prime,Open,Coin,65.34,4.54,5.41,70.75,2025-07-26
RP-002986,2025-09-28,7229,Raven Prime,Closed,Coin,33.38,2.38,2.94,36.32,2025-09-28
RP-002987,2025-09-03,9070,Raven Prime,Shipped,Coin,64.56,4.68,4.16,68.72,2025-09-03
RP-002988,2025-09-11,9220,Raven Prime,Shipped,Coin,91.37,5.76,8.02,99.39,2025-09-11
RP-002989,2025-09-21,10537,Raven Prime,Shipped,Coin,38.1,2.08,2.38,40.48,2025-09-21
RP-002990,2025-08-02,9985,Raven Prime,Shipped,Coin,70.04,4.37,5.88,75.92,2025-08-02
RP-002991,2025-09-07,8280,Raven Prime,Closed,Coin,101.92,4.26,7.55,109.47,2025-09-07
RP-002992,2025-07-27,8166,Raven Prime,Closed,Coin,121.65,7.85,10.73,132.38,2025-07-27
RP-002993,2025-08-26,7244,Raven Prime,Shipped,Coin,89.81,7.2,6.26,96.07,2025-08-26
RP-002994,2025-09-12,10376,Raven Prime,Closed,Coin,157.18,7.7,12.12,169.3,2025-09-12
RP-002995,2025-08-02,7799,Raven Prime,Shipped,Coin,60.76,4.29,4.05,64.81,2025-08-02
RP-002996,2025-08-27,8216,Raven Prime,Closed,Coin,80.86,3.67,5.05,85.91,2025-08-27
RP-002997,2025-08-24,7728,Raven Prime,Closed,Coin,66.6,1.86,5.49,72.1,2025-08-24
RP-002998,2025-07-20,8344,Raven Prime,Closed,Coin,143.2,10.83,11.18,154.37,2025-07-20
RP-002999,2025-08-29,9300,Raven Prime,Shipped,Coin,95.36,6.24,7.03,102.39,2025-08-29
RP-003000,2025-07-17,7390,Raven Prime,Shipped,Coin,97.52,4.96,6.32,103.83,2025-07-17
RP-003001,2025-08-09,9095,Raven Prime,Closed,Coin,77.79,4.15,5.93,83.72,2025-08-09
RP-003002,2025-07-25,9745,Raven Prime,Shipped,Coin,44.3,2.78,3.47,47.77,2025-07-25
RP-003003,2025-08-04,7075,Raven Prime,Closed,Coin,61.38,4.09,4.38,65.76,2025-08-04
RP-003004,2025-07-16,9271,Raven Prime,Open,Coin,103.51,5.09,7.31,110.82,2025-07-16
RP-003005,2025-07-16,8979,Raven Prime,Closed,Coin,78.46,2.11,5.29,83.75,2025-07-16
RP-003006,2025-08-27,7778,Raven Prime,Closed,Coin,30.45,2.38,1.9,32.36,2025-08-27
RP-003007,2025-07-08,8421,Raven Prime,Shipped,Coin,66.26,3.34,4.36,70.62,2025-07-08
RP-003008,2025-08-02,7490,Raven Prime,Closed,Coin,13.16,0.64,0.94,14.11,2025-08-02
RP-003009,2025-09-17,7143,Raven Prime,Shipped,Coin,25.79,2.2,1.61,27.4,2025-09-17
RP-003010,2025-09-16,8690,Raven Prime,Closed,Coin,57.34,3.2,4.27,61.61,2025-09-16
RP-003011,2025-09-16,7871,Raven Prime,Open,Coin,53.71,3.2,3.36,57.06,2025-09-16
RP-003012,2025-09-18,8997,Raven Prime,Open,Coin,63.93,5.25,5.59,69.52,2025-09-18
RP-003013,2025-08-25,10505,Raven Prime,Shipped,Coin,137.86,10.56,10.46,148.32,2025-08-25
RP-003014,2025-08-26,10000,Raven Prime,Closed,Coin,76.79,2.0,6.11,82.89,2025-08-26
RP-003015,2025-09-15,9622,Raven Prime,Shipped,Coin,29.4,1.59,2.69,32.09,2025-09-15
RP-003016,2025-07-22,9285,Raven Prime,Closed,Coin,56.03,0.76,4.55,60.59,2025-07-22
RP-003017,2025-07-30,10398,Raven Prime,Closed,Coin,11.12,0.3,0.69,11.81,2025-07-30
RP-003018,2025-07-07,7620,Raven Prime,Closed,Coin,87.0,3.83,5.44,92.44,2025-07-07
RP-003019,2025-08-30,8014,Raven Prime,Closed,Coin,54.64,3.59,4.22,58.87,2025-08-30
RP-003020,2025-07-22,8030,Raven Prime,Closed,Coin,97.95,4.59,6.67,104.62,2025-07-22
RP-003021,2025-07-30,8358,Raven Prime,Shipped,Coin,109.51,6.75,8.56,118.07,2025-07-30
RP-003022,2025-08-09,10568,Raven Prime,Closed,Coin,66.74,2.61,4.55,71.29,2025-08-09
RP-003023,2025-09-09,9216,Raven Prime,Shipped,Coin,26.21,1.87,2.0,28.2,2025-09-09
RP-003024,2025-07-04,8963,Raven Prime,Closed,Coin,85.25,6.0,5.91,91.16,2025-07-04
RP-003025,2025-08-13,9211,Raven Prime,Shipped,Coin,76.97,3.45,5.19,82.16,2025-08-13
RP-003026,2025-08-07,8016,Raven Prime,Shipped,Coin,75.51,6.73,7.0,82.51,2025-08-07
RP-003027,2025-07-21,10249,Raven Prime,Closed,Coin,58.4,3.15,3.96,62.36,2025-07-21
RP-003028,2025-08-25,9175,Raven Prime,Closed,Coin,112.6,4.89,8.9,121.5,2025-08-25
RP-003029,2025-08-26,9959,Raven Prime,Open,Coin,43.46,3.22,3.36,46.83,2025-08-26
RP-003030,2025-09-23,9258,Raven Prime,Closed,Coin,100.56,3.23,7.52,108.08,2025-09-23
RP-003031,2025-09-16,7401,Raven Prime,Closed,Coin,26.11,0.94,1.85,27.96,2025-09-16
RP-003032,2025-08-16,10409,Raven Prime,Closed,Coin,71.25,3.05,5.28,76.53,2025-08-16
RP-003033,2025-09-24,9906,Raven Prime,Open,Coin,56.14,1.96,4.86,61.01,2025-09-24
RP-003034,2025-07-22,10176,Raven Prime,Shipped,Coin,53.86,1.54,4.0,57.86,2025-07-22
RP-003035,2025-09-05,8517,Raven Prime,Closed,Coin,17.78,0.57,1.39,19.17,2025-09-05
RP-003036,2025-08-10,7180,Raven Prime,Closed,Coin,93.44,6.2,5.84,99.28,2025-08-10
RP-003037,2025-09-01,9452,Raven Prime,Shipped,Coin,75.2,5.11,5.99,81.19,2025-09-01
RP-003038,2025-07-23,7210,Raven Prime,Open,Coin,28.76,0.31,2.31,31.07,2025-07-23
RP-003039,2025-08-20,10207,Raven Prime,Closed,Coin,30.33,0.2,2.06,32.39,2025-08-20
RP-003040,2025-07-04,8141,Raven Prime,Shipped,Coin,117.21,5.55,9.72,126.93,2025-07-04
RP-003041,2025-08-05,10102,Raven Prime,Shipped,Coin,120.06,6.23,8.79,128.85,2025-08-05
RP-003042,2025-08-10,8062,Raven Prime,Closed,Coin,40.7,4.1,3.51,44.21,2025-08-10
RP-003043,2025-09-01,7612,Raven Prime,Closed,Coin,167.83,5.6,12.59,180.41,2025-09-01
RP-003044,2025-09-22,8545,Raven Prime,Shipped,Coin,58.96,2.05,3.69,62.65,2025-09-22
RP-003045,2025-09-30,7746,Raven Prime,Closed,Coin,58.63,3.39,4.3,62.93,2025-09-30
RP-003046,2025-09-27,8521,Raven Prime,Closed,Coin,22.2,0.37,1.39,23.59,2025-09-27
RP-003047,2025-08-05,9130,Raven Prime,Closed,Coin,54.33,4.12,4.78,59.1,2025-08-05
RP-003048,2025-07-19,9461,Raven Prime,Shipped,Coin,61.43,3.42,3.84,65.27,2025-07-19
RP-003049,2025-09-16,8813,Raven Prime,Closed,Coin,15.89,1.02,0.99,16.89,2025-09-16
RP-003050,2025-09-08,9070,Raven Prime,Closed,Coin,68.78,3.47,6.01,74.79,2025-09-08
RP-003051,2025-09-03,7240,Raven Prime,Shipped,Coin,86.57,0.95,6.46,93.03,2025-09-03
RP-003052,2025-09-29,10392,Raven Prime,Closed,Coin,118.57,8.25,9.72,128.3,2025-09-29
RP-003053,2025-08-08,8819,Raven Prime,Shipped,Coin,155.92,7.94,12.11,168.03,2025-08-08
RP-003054,2025-07-30,8661,Raven Prime,Closed,Coin,73.33,4.27,4.81,78.14,2025-07-30
RP-003055,2025-09-18,9532,Raven Prime,Shipped,Coin,65.73,3.34,4.11,69.84,2025-09-18
RP-003056,2025-08-30,9118,Raven Prime,Closed,Coin,92.9,7.73,8.69,101.6,2025-08-30
RP-003057,2025-09-28,8933,Raven Prime,Closed,Coin,35.24,2.35,2.2,37.44,2025-09-28
RP-003058,2025-08-04,7559,Raven Prime,Shipped,Coin,52.25,3.58,3.57,55.82,2025-08-04
RP-003059,2025-09-30,7959,Raven Prime,Closed,Coin,106.08,4.0,7.54,113.62,2025-09-30
RP-003060,2025-09-13,7813,Raven Prime,Shipped,Coin,31.6,1.93,1.97,33.57,2025-09-13
RP-003061,2025-09-09,8875,Raven Prime,Closed,Coin,40.46,2.14,2.88,43.34,2025-09-09
RP-003062,2025-08-10,8694,Raven Prime,Shipped,Coin,90.21,6.56,5.64,95.85,2025-08-10
RP-003063,2025-07-31,10295,Raven Prime,Shipped,Coin,50.57,2.81,4.17,54.74,2025-07-31
RP-003064,2025-07-19,10567,Raven Prime,Closed,Coin,25.04,1.82,1.57,26.61,2025-07-19
RP-003065,2025-07-19,7370,Raven Prime,Closed,Coin,26.58,0.53,1.66,28.24,2025-07-19
RP-003066,2025-08-16,8773,Raven Prime,Closed,Coin,40.03,3.04,3.15,43.18,2025-08-16
RP-003067,2025-08-31,8280,Raven Prime,Closed,Coin,89.21,7.29,7.71,96.92,2025-08-31
RP-003068,2025-07-02,9925,Raven Prime,Shipped,Coin,20.11,1.48,1.37,21.48,2025-07-02
RP-003069,2025-07-16,8051,Raven Prime,Shipped,Coin,99.08,2.79,6.58,105.66,2025-07-16
RP-003070,2025-08-11,8805,Raven Prime,Closed,Coin,16.7,1.53,1.04,17.75,2025-08-11
RP-003071,2025-08-06,9189,Raven Prime,Closed,Coin,165.85,7.84,12.91,178.75,2025-08-06
RP-003072,2025-07-05,7560,Raven Prime,Shipped,Coin,31.33,1.7,1.96,33.29,2025-07-05
RP-003073,2025-08-01,7549,Raven Prime,Shipped,Coin,96.49,4.38,8.12,104.61,2025-08-01
RP-003074,2025-09-17,7620,Raven Prime,Open,Coin,14.91,1.1,0.93,15.84,2025-09-17
RP-003075,2025-08-17,8645,Raven Prime,Shipped,Coin,61.33,4.64,4.57,65.9,2025-08-17
RP-003076,2025-09-21,9312,Raven Prime,Shipped,Coin,57.45,2.02,5.11,62.57,2025-09-21
RP-003077,2025-09-26,10312,Raven Prime,Closed,Coin,26.7,1.06,1.92,28.62,2025-09-26
RP-003078,2025-07-30,9108,Raven Prime,Open,Coin,121.97,7.67,11.05,133.01,2025-07-30
RP-003079,2025-09-06,9414,Raven Prime,Shipped,Coin,63.23,5.64,4.92,68.15,2025-09-06
RP-003080,2025-07-20,10585,Raven Prime,Closed,Coin,42.24,1.06,4.1,46.35,2025-07-20
RP-003081,2025-08-28,7046,Raven Prime,Shipped,Coin,49.51,2.08,3.09,52.61,2025-08-28
RP-003082,2025-07-14,10320,Raven Prime,Closed,Coin,56.49,3.42,3.53,60.02,2025-07-14
RP-003083,2025-08-05,8515,Raven Prime,Closed,Coin,151.82,8.0,12.24,164.06,2025-08-05
RP-003084,2025-09-15,8982,Raven Prime,Closed,Coin,38.29,1.79,2.39,40.68,2025-09-15
RP-003085,2025-08-07,10289,Raven Prime,Shipped,Coin,43.31,0.93,3.18,46.49,2025-08-07
RP-003086,2025-09-18,8687,Raven Prime,Closed,Coin,19.4,1.19,1.51,20.9,2025-09-18
RP-003087,2025-08-29,9970,Raven Prime,Closed,Coin,16.22,1.24,1.01,17.23,2025-08-29
RP-003088,2025-09-29,8113,Raven Prime,Closed,Coin,38.04,3.14,2.38,40.41,2025-09-29
RP-003089,2025-09-22,9417,Raven Prime,Closed,Coin,49.22,1.26,3.08,52.3,2025-09-22
RP-003090,2025-08-17,7484,Raven Prime,Closed,Coin,142.97,7.41,11.3,154.27,2025-08-17
RP-003091,2025-08-30,7342,Raven Prime,Shipped,Coin,80.67,6.11,5.4,86.07,2025-08-30
RP-003092,2025-09-13,7775,Raven Prime,Open,Coin,78.78,4.75,6.11,84.9,2025-09-13
RP-003093,2025-07-06,10479,Raven Prime,Open,Coin,51.59,4.69,3.22,54.81,2025-07-06
RP-003094,2025-07-03,10046,Raven Prime,Closed,Coin,53.48,2.61,3.34,56.82,2025-07-03
RP-003095,2025-08-25,10129,Raven Prime,Open,Coin,23.93,0.34,1.5,25.43,2025-08-25
RP-003096,2025-07-04,8634,Raven Prime,Closed,Coin,106.98,6.44,7.81,114.8,2025-07-04
RP-003097,2025-08-05,7664,Raven Prime,Open,Coin,48.07,2.29,4.15,52.22,2025-08-05
RP-003098,2025-08-19,7870,Raven Prime,Closed,Coin,27.58,1.48,1.72,29.31,2025-08-19
RP-003099,2025-09-02,9912,Raven Prime,Closed,Coin,15.89,0.78,1.14,17.03,2025-09-02
RP-003100,2025-08-06,9708,Raven Prime,Closed,Coin,79.62,6.48,6.28,85.9,2025-08-06
RP-003101,2025-07-18,8482,Raven Prime,Shipped,Coin,46.17,2.65,3.03,49.21,2025-07-18
RP-003102,2025-07-23,8518,Raven Prime,Open,Coin,25.62,1.13,1.83,27.45,2025-07-23
RP-003103,2025-08-25,10445,Raven Prime,Closed,Coin,182.04,4.96,13.15,195.19,2025-08-25
RP-003104,2025-08-31,8865,Raven Prime,Closed,Coin,49.56,2.86,3.93,53.49,2025-08-31
RP-003105,2025-09-29,9453,Raven Prime,Closed,Coin,113.49,8.67,10.11,123.6,2025-09-29
RP-003106,2025-09-23,9226,Raven Prime,Closed,Coin,102.95,3.65,7.21,110.16,2025-09-23
RP-003107,2025-07-09,7480,Raven Prime,Closed,Coin,71.16,5.01,5.47,76.63,2025-07-09
RP-003108,2025-08-25,7248,Raven Prime,Shipped,Coin,158.05,7.62,14.69,172.74,2025-08-25
RP-003109,2025-07-05,8907,Raven Prime,Closed,Coin,125.3,9.45,9.45,134.75,2025-07-05
RP-003110,2025-08-30,8390,Raven Prime,Open,Coin,15.4,0.83,0.96,16.36,2025-08-30
RP-003111,2025-07-07,8928,Raven Prime,Shipped,Coin,106.71,0.84,10.4,117.1,2025-07-07
RP-003112,2025-08-23,7267,Raven Prime,Closed,Coin,73.78,3.07,4.61,78.39,2025-08-23
RP-003113,2025-08-08,8438,Raven Prime,Shipped,Coin,104.53,5.9,6.89,111.43,2025-08-08
RP-003114,2025-08-29,10576,Raven Prime,Closed,Coin,126.37,8.06,10.68,137.05,2025-08-29
RP-003115,2025-07-31,7229,Raven Prime,Shipped,Coin,62.78,2.77,5.19,67.97,2025-07-31
RP-003116,2025-09-23,9149,Raven Prime,Shipped,Coin,123.65,4.0,10.58,134.23,2025-09-23
RP-003117,2025-09-12,8788,Raven Prime,Shipped,Coin,66.64,5.49,5.8,72.43,2025-09-12
RP-003118,2025-08-08,7389,Raven Prime,Shipped,Coin,119.71,8.64,10.05,129.76,2025-08-08
RP-003119,2025-08-01,8463,Raven Prime,Closed,Coin,57.07,2.53,4.62,61.69,2025-08-01
RP-003120,2025-09-22,7053,Raven Prime,Closed,Coin,85.01,3.61,6.06,91.07,2025-09-22
RP-003121,2025-07-18,9901,Raven Prime,Closed,Coin,112.92,8.51,8.53,121.45,2025-07-18
RP-003122,2025-08-17,8706,Raven Prime,Closed,Coin,66.79,4.64,4.69,71.48,2025-08-17
RP-003123,2025-09-18,8191,Raven Prime,Closed,Coin,33.69,1.85,2.62,36.31,2025-09-18
RP-003124,2025-08-17,7489,Raven Prime,Shipped,Coin,56.82,2.84,5.31,62.13,2025-08-17
RP-003125,2025-07-23,8852,Raven Prime,Shipped,Coin,45.27,4.39,3.26,48.53,2025-07-23
RP-003126,2025-07-02,7320,Raven Prime,Closed,Coin,57.44,2.02,4.15,61.6,2025-07-02
RP-003127,2025-08-22,9034,Raven Prime,Shipped,Coin,106.63,7.66,7.49,114.12,2025-08-22
RP-003128,2025-07-24,8583,Raven Prime,Shipped,Coin,72.32,1.89,5.97,78.29,2025-07-24
RP-003129,2025-09-05,9862,Raven Prime,Closed,Coin,117.38,7.35,10.11,127.5,2025-09-05
RP-003130,2025-08-05,7013,Raven Prime,Closed,Coin,16.2,0.57,1.01,17.21,2025-08-05
RP-003131,2025-07-31,7389,Raven Prime,Closed,Coin,81.19,5.44,5.07,86.27,2025-07-31
RP-003132,2025-07-23,7696,Raven Prime,Closed,Coin,74.36,3.94,4.79,79.15,2025-07-23
RP-003133,2025-08-31,8480,Raven Prime,Closed,Coin,42.9,1.04,2.68,45.58,2025-08-31
RP-003134,2025-08-07,8434,Raven Prime,Open,Coin,47.55,2.32,2.97,50.52,2025-08-07
RP-003135,2025-08-11,9256,Raven Prime,Closed,Coin,125.76,4.88,9.35,135.12,2025-08-11
RP-003136,2025-07-02,8837,Raven Prime,Shipped,Coin,31.54,1.62,2.66,34.2,2025-07-02
RP-003137,2025-07-07,9404,Raven Prime,Shipped,Coin,123.92,9.48,8.52,132.43,2025-07-07
RP-003138,2025-08-10,8086,Raven Prime,Shipped,Coin,93.14,5.56,5.82,98.96,2025-08-10
RP-003139,2025-09-01,8858,Raven Prime,Shipped,Coin,25.55,2.22,1.97,27.52,2025-09-01
RP-003140,2025-09-21,9927,Raven Prime,Closed,Coin,119.89,4.05,10.53,130.42,2025-09-21
RP-003141,2025-09-06,9774,Raven Prime,Closed,Coin,23.55,2.12,1.9,25.46,2025-09-06
RP-003142,2025-07-26,8566,Raven Prime,Closed,Coin,104.3,2.78,7.63,111.93,2025-07-26
RP-003143,2025-08-03,8337,Raven Prime,Shipped,Coin,42.87,2.34,3.07,45.94,2025-08-03
RP-003144,2025-07-02,7601,Raven Prime,Closed,Coin,166.02,3.0,13.62,179.64,2025-07-02
RP-003145,2025-08-29,9433,Raven Prime,Closed,Coin,51.93,4.08,3.25,55.17,2025-08-29
RP-003146,2025-09-04,7436,Raven Prime,Open,Coin,55.42,2.84,4.45,59.87,2025-09-04
RP-003147,2025-07-04,7462,Raven Prime,Open,Coin,69.15,3.81,4.32,73.47,2025-07-04
RP-003148,2025-07-12,8629,Raven Prime,Open,Coin,66.16,2.54,4.52,70.67,2025-07-12
RP-003149,2025-09-19,8223,Raven Prime,Closed,Coin,40.14,3.61,2.95,43.1,2025-09-19
RP-003150,2025-08-19,8144,Raven Prime,Shipped,Coin,85.89,3.64,6.45,92.34,2025-08-19
RP-003151,2025-07-19,9602,Raven Prime,Closed,Coin,24.41,0.87,1.9,26.32,2025-07-19
RP-003152,2025-09-03,8933,Raven Prime,Closed,Coin,41.37,1.26,3.41,44.78,2025-09-03
RP-003153,2025-08-15,10244,Raven Prime,Closed,Coin,58.59,2.24,4.03,62.61,2025-08-15
RP-003154,2025-09-09,10278,Raven Prime,Closed,Coin,86.11,3.07,5.73,91.85,2025-09-09
RP-003155,2025-08-27,7068,Raven Prime,Shipped,Coin,63.79,2.39,4.36,68.16,2025-08-27
RP-003156,2025-09-24,8382,Raven Prime,Closed,Coin,48.45,0.42,4.78,53.23,2025-09-24
RP-003157,2025-07-23,8682,Raven Prime,Closed,Coin,126.89,4.31,10.95,137.83,2025-07-23
RP-003158,2025-08-13,9892,Raven Prime,Closed,Coin,45.55,2.21,2.85,48.39,2025-08-13
RP-003159,2025-07-14,7246,Raven Prime,Closed,Coin,39.48,0.4,2.47,41.95,2025-07-14
RP-003160,2025-09-26,8088,Raven Prime,Open,Coin,77.96,3.15,7.46,85.42,2025-09-26
RP-003161,2025-09-13,8004,Raven Prime,Shipped,Coin,89.85,4.04,7.03,96.88,2025-09-13
RP-003162,2025-07-02,9521,Raven Prime,Shipped,Coin,59.96,3.14,4.81,64.77,2025-07-02
RP-003163,2025-07-03,8031,Raven Prime,Closed,Coin,27.67,2.08,1.91,29.58,2025-07-03
RP-003164,2025-07-04,7474,Raven Prime,Shipped,Coin,131.55,8.52,11.08,142.63,2025-07-04
RP-003165,2025-07-22,7435,Raven Prime,Closed,Coin,33.77,3.02,2.4,36.16,2025-07-22
